"proteinId","coefficient","pValue","fdr"
"KCNF1",1019.97804425992,0.408243444326564,0.332113527258084
"KCNG4",-1318.6413714668,0.051497809123897,0.122460760752755
"KCNIP1",-550.416342593675,0.0539033907220821,0.123629238865282
"KCNIP3",60.580539907815,0.748342743524714,0.455882049549514
"KCNIP4",229.781315049756,0.450705497112751,0.350625636107691
"KCNMB3",-919.235446558848,0.0776424227718966,0.143173027161322
"KCNN1",-2733.57037844796,0.0180004856778994,0.0814794080173148
"KCTD5",-1736.26804981841,0.101551789747481,0.162032577082143
"KDELC1",-483.620384425294,0.295243287812384,0.280105487068519
"KDELC2",441.44659186212,0.0323952047107859,0.100528608995973
"KDR",-1571.23680446303,0.021172054854765,0.0858933874894283
"KDSR",-827.106696312499,0.198564432675963,0.229193994445526
"KEAP1",-247.840100740904,0.641155414488766,0.42176552560731
"KEL",7.54653507419128,0.986789308605847,0.519310758338792
"KERA",-222.311951570094,0.607064010286528,0.410020505699226
"KIAA0040",870.646738925795,0.0120804885580708,0.0682170587384492
"KIAA0319L",-237.488440365251,0.590023349001341,0.403993771060573
"KIAA1024",-25.8587093660343,0.965767591069162,0.512016710120461
"KIAA1161",-371.777698255885,0.341250720608376,0.302688505624519
"KIAA1279",355.320731769007,0.0249165866586401,0.0900169992845201
"KIAA1324",260.016165253262,0.808648474644048,0.474101113044406
"KIAA1324L",-1254.37155610261,0.0878049783684874,0.1514760999915
"KIAA1467",-258.490916674953,0.490390522678568,0.367084269726876
"KIAA1549L",927.913758439945,0.356459859104066,0.309739934035968
"KIAA1644",-462.973777716359,0.425426868355135,0.339179626525809
"KIAA2013",68.7042223752296,0.883400346300297,0.493603738431594
"KIF16B",1042.63839144374,0.216688863472004,0.239802683172231
"KIF1C",41.9022635788381,0.937731401582983,0.506134189199101
"KIF22",9.42366669954856,0.990534261962255,0.519881184843166
"KIF23",901.566002806349,0.0325496677744469,0.100815274342864
"KIF3A",302.142901103164,0.723531751981725,0.447092559104343
"KIN",-597.408096265335,0.428358140732263,0.340529279553841
"KIR2DL1",-950.35606784107,0.20229752409985,0.231344866203154
"KIR2DL2",-102.25640521785,0.813991796878028,0.475656207649014
"KIR2DL3",66.3011990590063,0.824085221312223,0.477881794821359
"KIR2DL4",519.426634588514,0.327623653145626,0.296336884674415
"KIR2DL5A",-280.340598877367,0.40242401574423,0.329623200856961
"KIR2DS2",-123.694823448039,0.63223245726388,0.419129061981177
